Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2000,12,2,6,NA,700,NA,819,AA,1589,UNKNOW,NA,139,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,656,700,813,819,AA,1589,N592AA,137,139,115,-6,-4,ATL,DFW,732,7,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,658,700,815,819,AA,1589,N569AA,137,139,111,-4,-2,ATL,DFW,732,12,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,657,700,842,819,AA,1589,N567AA,165,139,126,23,-3,ATL,DFW,732,24,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,656,700,828,819,AA,1589,N567AA,152,139,111,9,-4,ATL,DFW,732,19,22,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,657,700,823,819,AA,1589,N296AA,146,139,115,4,-3,ATL,DFW,732,15,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,657,700,823,819,AA,1589,N570AA,146,139,121,4,-3,ATL,DFW,732,17,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,703,700,828,819,AA,1589,N511AA,145,139,118,9,3,ATL,DFW,732,16,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,658,700,825,819,AA,1589,N274AA,147,139,114,6,-2,ATL,DFW,732,18,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,NA,700,NA,819,AA,1589,UNKNOW,NA,139,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,701,700,831,819,AA,1589,N431AA,150,139,119,12,1,ATL,DFW,732,22,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,854,856,1030,1021,AA,1625,N594AA,156,145,123,9,-2,ATL,DFW,732,18,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,NA,856,NA,1017,AA,1625,UNKNOW,NA,141,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,851,856,958,1017,AA,1625,N865AA,127,141,105,-19,-5,ATL,DFW,732,9,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,NA,856,NA,1017,AA,1625,UNKNOW,NA,141,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,857,856,1021,1017,AA,1625,N865AA,144,141,112,4,1,ATL,DFW,732,14,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,854,856,1007,1017,AA,1625,N870AA,133,141,104,-10,-2,ATL,DFW,732,8,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,853,856,1016,1017,AA,1625,N865AA,143,141,111,-1,-3,ATL,DFW,732,18,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,855,856,1011,1017,AA,1625,N706AA,136,141,118,-6,-1,ATL,DFW,732,6,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,855,856,1024,1017,AA,1625,N883AA,149,141,108,7,-1,ATL,DFW,732,5,36,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,856,856,1022,1017,AA,1625,N883AA,146,141,114,5,0,ATL,DFW,732,10,22,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,855,856,1014,1017,AA,1625,N874AA,139,141,109,-3,-1,ATL,DFW,732,10,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,NA,856,NA,1017,AA,1625,UNKNOW,NA,141,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,936,856,1050,1017,AA,1625,N861AA,134,141,104,33,40,ATL,DFW,732,10,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,657,700,821,819,AA,1755,N552AA,144,139,114,2,-3,ATL,DFW,732,14,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1158,1200,1324,1322,AA,1793,N579AA,146,142,112,2,-2,ATL,DFW,732,15,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,NA,1200,NA,1322,AA,1793,UNKNOW,NA,142,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1157,1200,1310,1322,AA,1793,N582AA,133,142,111,-12,-3,ATL,DFW,732,6,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,NA,1200,NA,1322,AA,1793,UNKNOW,NA,142,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1154,1200,1313,1322,AA,1793,N497AA,139,142,109,-9,-6,ATL,DFW,732,10,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1156,1200,1319,1322,AA,1793,N286AA,143,142,113,-3,-4,ATL,DFW,732,15,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,1157,1200,1328,1322,AA,1793,N472AA,151,142,125,6,-3,ATL,DFW,732,13,13,1,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,1200,1200,1319,1322,AA,1793,N208AA,139,142,112,-3,0,ATL,DFW,732,13,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,NA,1200,NA,1322,AA,1793,UNKNOW,NA,142,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,NA,1200,NA,1322,AA,1793,UNKNOW,NA,142,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1225,1158,1357,1324,AA,1793,N584AA,152,146,120,33,27,ATL,DFW,732,8,24,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1155,1158,1334,1325,AA,1793,N2DAAA,159,147,135,9,-3,ATL,DFW,732,15,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1307,1158,1426,1324,AA,1793,N464AA,139,146,113,62,69,ATL,DFW,732,5,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1157,1158,1334,1324,AA,1793,N459AA,157,146,115,10,-1,ATL,DFW,732,16,26,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,NA,1158,NA,1324,AA,1793,UNKNOW,NA,146,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1204,1158,1335,1324,AA,1793,N425AA,151,146,116,11,6,ATL,DFW,732,11,24,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1159,1158,1344,1324,AA,1793,N536AA,165,146,130,20,1,ATL,DFW,732,11,24,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1157,1158,1326,1325,AA,1793,N2ALAA,149,147,122,1,-1,ATL,DFW,732,14,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,1453,1158,1604,1324,AA,1793,N707AA,131,146,103,160,175,ATL,DFW,732,16,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1221,1158,1342,1324,AA,1793,N505AA,141,146,116,18,23,ATL,DFW,732,11,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1206,1158,1336,1324,AA,1793,N496AA,150,146,115,12,8,ATL,DFW,732,15,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1158,1158,1332,1324,AA,1793,N259AA,154,146,120,8,0,ATL,DFW,732,17,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1157,1158,1344,1324,AA,1793,N466AA,167,146,124,20,-1,ATL,DFW,732,32,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1050,1015,1210,1140,AA,1795,N883AA,140,145,113,30,35,ATL,DFW,732,10,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1008,1013,1123,1138,AA,1795,N883AA,135,145,114,-15,-5,ATL,DFW,732,10,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,1013,1013,1148,1138,AA,1795,N878AA,155,145,121,10,0,ATL,DFW,732,13,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1013,1013,1128,1138,AA,1795,N725AA,135,145,110,-10,0,ATL,DFW,732,10,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1038,1013,1154,1138,AA,1795,N723AA,136,145,109,16,25,ATL,DFW,732,6,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,1008,1013,1131,1138,AA,1795,N881AA,143,145,112,-7,-5,ATL,DFW,732,14,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1012,1013,1126,1138,AA,1795,N218AA,134,145,107,-12,-1,ATL,DFW,732,10,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1010,1013,1119,1138,AA,1795,N717AA,129,145,102,-19,-3,ATL,DFW,732,12,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,1010,1013,1119,1138,AA,1795,N872AA,129,145,111,-19,-3,ATL,DFW,732,9,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,1016,1013,1147,1138,AA,1795,N889AA,151,145,124,9,3,ATL,DFW,732,10,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,1010,1013,1141,1138,AA,1795,N722AA,151,145,120,3,-3,ATL,DFW,732,12,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,1008,1013,1132,1138,AA,1795,N882AA,144,145,116,-6,-5,ATL,DFW,732,12,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,NA,1013,NA,1138,AA,1795,UNKNOW,NA,145,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1108,1013,1235,1138,AA,1795,N722AA,147,145,113,57,55,ATL,DFW,732,8,26,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1029,1014,1204,1138,AA,1795,N873AA,155,144,120,26,15,ATL,DFW,732,19,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1023,1014,1158,1138,AA,1795,N844AA,155,144,122,20,9,ATL,DFW,732,15,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1016,1014,1216,1138,AA,1795,N884AA,180,144,104,38,2,ATL,DFW,732,7,69,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1014,1014,1147,1138,AA,1795,N844AA,153,144,114,9,0,ATL,DFW,732,14,25,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1036,1014,1156,1138,AA,1795,N716AA,140,144,100,18,22,ATL,DFW,732,14,26,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1020,1014,1140,1138,AA,1795,N884AA,140,144,110,2,6,ATL,DFW,732,9,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,NA,1014,NA,1138,AA,1795,UNKNOW,NA,144,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1022,1014,1145,1138,AA,1795,N723AA,143,144,112,7,8,ATL,DFW,732,9,22,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1018,1014,1138,1138,AA,1795,N865AA,140,144,120,0,4,ATL,DFW,732,11,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1016,1014,1142,1138,AA,1795,N848AA,146,144,112,4,2,ATL,DFW,732,19,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,1015,1014,1142,1138,AA,1795,N861AA,147,144,109,4,1,ATL,DFW,732,29,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,1014,NA,1138,AA,1795,UNKNOW,NA,144,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1033,1014,1148,1138,AA,1795,N719AA,135,144,109,10,19,ATL,DFW,732,15,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1020,1014,1122,1138,AA,1795,N723AA,122,144,105,-16,6,ATL,DFW,732,7,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1016,1014,1143,1138,AA,1795,N726AA,147,144,121,5,2,ATL,DFW,732,11,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1025,1014,1147,1138,AA,1795,N862AA,142,144,112,9,11,ATL,DFW,732,15,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1013,1014,1134,1138,AA,1795,N881AA,141,144,109,-4,-1,ATL,DFW,732,18,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1900,1832,2014,2007,AA,1801,N443AA,134,155,116,7,28,ATL,DFW,732,6,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1826,1832,1958,2007,AA,1801,N429AA,152,155,121,-9,-6,ATL,DFW,732,14,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,1835,1832,1949,2007,AA,1801,N427AA,134,155,108,-18,3,ATL,DFW,732,9,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1826,1832,1947,2007,AA,1801,N575AA,141,155,111,-20,-6,ATL,DFW,732,11,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1826,1832,1954,2007,AA,1801,N466AA,148,155,121,-13,-6,ATL,DFW,732,14,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,1830,1832,2003,2007,AA,1801,N560AA,153,155,113,-4,-2,ATL,DFW,732,18,22,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1839,1832,1956,2007,AA,1801,N224AA,137,155,114,-11,7,ATL,DFW,732,8,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1830,1832,1951,2007,AA,1801,N521AA,141,155,108,-16,-2,ATL,DFW,732,15,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,NA,1832,NA,2007,AA,1801,UNKNOW,NA,155,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,1829,1832,2006,2007,AA,1801,N508AA,157,155,123,-1,-3,ATL,DFW,732,12,22,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,1833,1832,1959,2007,AA,1801,N410AA,146,155,121,-8,1,ATL,DFW,732,15,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,1835,1832,1958,2007,AA,1801,N445AA,143,155,113,-9,3,ATL,DFW,732,7,23,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,1847,1832,2016,2007,AA,1801,N226AA,149,155,123,9,15,ATL,DFW,732,18,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1925,1832,2044,2007,AA,1801,N558AA,139,155,112,37,53,ATL,DFW,732,6,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1825,1827,1954,2006,AA,1801,N572AA,149,159,124,-12,-2,ATL,DFW,732,14,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1835,1827,2003,2006,AA,1801,N531AA,148,159,118,-3,8,ATL,DFW,732,7,23,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1825,1827,2015,2006,AA,1801,N548AA,170,159,127,9,-2,ATL,DFW,732,25,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1829,1827,1952,2006,AA,1801,N505AA,143,159,114,-14,2,ATL,DFW,732,8,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1834,1827,2000,2006,AA,1801,N509AA,146,159,119,-6,7,ATL,DFW,732,14,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1853,1827,2024,2006,AA,1801,N296AA,151,159,118,18,26,ATL,DFW,732,8,25,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1841,1827,2005,2006,AA,1801,N449AA,144,159,118,-1,14,ATL,DFW,732,10,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1824,1827,2019,2006,AA,1801,N456AA,175,159,126,13,-3,ATL,DFW,732,27,22,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1836,1827,2007,2006,AA,1801,N596AA,151,159,114,1,9,ATL,DFW,732,21,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1827,1827,1958,2006,AA,1801,N415AA,151,159,123,-8,0,ATL,DFW,732,15,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,NA,1827,NA,2006,AA,1801,UNKNOW,NA,159,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,658,700,841,825,AA,1913,N582AA,163,145,129,16,-2,ATL,DFW,732,15,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,702,700,830,825,AA,1913,N287AA,148,145,123,5,2,ATL,DFW,732,12,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,706,700,826,825,AA,1913,N544AA,140,145,113,1,6,ATL,DFW,732,15,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,759,700,923,825,AA,1913,N274AA,144,145,113,58,59,ATL,DFW,732,8,23,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,704,700,835,825,AA,1913,N486AA,151,145,117,10,4,ATL,DFW,732,16,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,703,700,842,825,AA,1913,N521AA,159,145,126,17,3,ATL,DFW,732,19,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,709,700,841,825,AA,1913,N552AA,152,145,123,16,9,ATL,DFW,732,13,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,701,700,830,825,AA,1913,N554AA,149,145,127,5,1,ATL,DFW,732,14,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,700,NA,825,AA,1913,UNKNOW,NA,145,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,NA,700,NA,825,AA,1913,UNKNOW,NA,145,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,659,700,828,825,AA,1913,N543AA,149,145,119,3,-1,ATL,DFW,732,13,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,701,700,846,825,AA,1913,N491AA,165,145,125,21,1,ATL,DFW,732,20,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,658,700,836,825,AA,1913,N559AA,158,145,117,11,-2,ATL,DFW,732,25,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,712,715,828,834,AA,1949,N468AA,136,139,110,-6,-3,ATL,DFW,732,14,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,715,715,836,834,AA,1949,N494AA,141,139,118,2,0,ATL,DFW,732,9,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,713,715,850,834,AA,1949,N458AA,157,139,112,16,-2,ATL,DFW,732,12,33,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,708,715,835,834,AA,1949,N478AA,147,139,114,1,-7,ATL,DFW,732,14,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,714,715,839,834,AA,1949,N455AA,145,139,117,5,-1,ATL,DFW,732,14,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,716,715,841,834,AA,1949,N401AA,145,139,122,7,1,ATL,DFW,732,11,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,709,715,819,834,AA,1949,N583AA,130,139,108,-15,-6,ATL,DFW,732,8,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,712,715,839,834,AA,1949,N416AA,147,139,113,5,-3,ATL,DFW,732,15,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,715,715,833,834,AA,1949,N524AA,138,139,119,-1,0,ATL,DFW,732,8,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,714,715,840,834,AA,1949,N483AA,146,139,123,6,-1,ATL,DFW,732,6,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,712,715,840,834,AA,1949,N572AA,148,139,122,6,-3,ATL,DFW,732,13,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,711,715,842,834,AA,1949,N205AA,151,139,117,8,-4,ATL,DFW,732,14,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,NA,715,NA,834,AA,1949,UNKNOW,NA,139,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,911,715,1041,834,AA,1949,N276AA,150,139,117,127,116,ATL,DFW,732,5,28,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1512,1506,1634,1628,AA,1957,N2AYAA,142,142,116,6,6,ATL,DFW,732,14,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1504,1506,1627,1628,AA,1957,N2AMAA,143,142,126,-1,-2,ATL,DFW,732,8,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,1516,1506,1636,1628,AA,1957,N2ANAA,140,142,122,8,10,ATL,DFW,732,9,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1502,1506,1617,1628,AA,1957,N2CEAA,135,142,113,-11,-4,ATL,DFW,732,14,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1502,1506,1632,1628,AA,1957,N2BYAA,150,142,127,4,-4,ATL,DFW,732,9,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,1502,1506,1627,1628,AA,1957,N2CDAA,145,142,117,-1,-4,ATL,DFW,732,13,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1505,1506,1616,1628,AA,1957,N2CDAA,131,142,110,-12,-1,ATL,DFW,732,6,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1529,1506,1645,1628,AA,1957,N2BUAA,136,142,116,17,23,ATL,DFW,732,7,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,1506,1506,1638,1628,AA,1957,N2ADAA,152,142,130,10,0,ATL,DFW,732,12,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,1504,1506,1626,1628,AA,1957,N2BHAA,142,142,120,-2,-2,ATL,DFW,732,9,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,1501,1506,1645,1628,AA,1957,N2ABAA,164,142,126,17,-5,ATL,DFW,732,25,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,1500,1506,1641,1628,AA,1957,N2ABAA,161,142,112,13,-6,ATL,DFW,732,34,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,1603,1506,1734,1628,AA,1957,N2BJAA,151,142,130,66,57,ATL,DFW,732,10,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1506,1506,1636,1628,AA,1957,N2APAA,150,142,124,8,0,ATL,DFW,732,11,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1501,1500,1631,1626,AA,1957,N2DJAA,150,146,124,5,1,ATL,DFW,732,12,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1532,1500,1711,1626,AA,1957,N2CEAA,159,146,132,45,32,ATL,DFW,732,11,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1538,1500,1652,1626,AA,1957,N2DGAA,134,146,118,26,38,ATL,DFW,732,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1522,1500,1644,1626,AA,1957,N2BVAA,142,146,122,18,22,ATL,DFW,732,7,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1508,1500,1634,1626,AA,1957,N2CDAA,146,146,117,8,8,ATL,DFW,732,13,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1500,1500,1624,1626,AA,1957,N2AKAA,144,146,122,-2,0,ATL,DFW,732,9,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1513,1500,1650,1626,AA,1957,N2BXAA,157,146,131,24,13,ATL,DFW,732,11,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1500,1500,1635,1626,AA,1957,N2CNAA,155,146,117,9,0,ATL,DFW,732,15,23,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1458,1500,1617,1626,AA,1957,N2AYAA,139,146,121,-9,-2,ATL,DFW,732,9,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1456,1500,1614,1626,AA,1957,N2BNAA,138,146,113,-12,-4,ATL,DFW,732,14,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,1502,1500,1627,1626,AA,1957,N2ACAA,145,146,119,1,2,ATL,DFW,732,13,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,1500,NA,1626,AA,1957,UNKNOW,NA,146,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1644,1500,1822,1626,AA,1957,N2CBAA,158,146,130,116,104,ATL,DFW,732,13,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1516,1500,1631,1626,AA,1957,N2CUAA,135,146,117,5,16,ATL,DFW,732,8,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1500,1500,1629,1626,AA,1957,N2CEAA,149,146,128,3,0,ATL,DFW,732,8,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1454,1500,1624,1626,AA,1957,N2CBAA,150,146,120,-2,-6,ATL,DFW,732,6,24,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1503,1500,1657,1626,AA,1957,N2AXAA,174,146,120,31,3,ATL,DFW,732,33,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1749,1647,1909,1818,AA,2027,N630AA,140,151,115,51,62,ATL,DFW,732,6,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1727,1647,1904,1818,AA,2027,N5CRAA,157,151,125,46,40,ATL,DFW,732,8,24,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1651,1647,1813,1818,AA,2027,N5CSAA,142,151,116,-5,4,ATL,DFW,732,13,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1651,1647,1827,1818,AA,2027,N5CNAA,156,151,122,9,4,ATL,DFW,732,22,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1911,1647,2031,1818,AA,2027,N631AA,140,151,114,133,144,ATL,DFW,732,7,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1701,1647,1825,1818,AA,2027,N5CXAA,144,151,117,7,14,ATL,DFW,732,13,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1650,1647,1824,1818,AA,2027,N611AA,154,151,122,6,3,ATL,DFW,732,20,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1723,1647,1841,1818,AA,2027,N611AA,138,151,112,23,36,ATL,DFW,732,11,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1651,1647,1809,1818,AA,2027,N610AA,138,151,115,-9,4,ATL,DFW,732,8,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1715,1647,1846,1818,AA,2027,N5DGAA,151,151,115,28,28,ATL,DFW,732,19,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,1755,1647,1907,1818,AA,2027,N633AA,132,151,112,49,68,ATL,DFW,732,10,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,1748,1647,1905,1818,AA,2027,N637AA,137,151,113,47,61,ATL,DFW,732,6,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1730,1647,1918,1818,AA,2027,N5EFAA,168,151,134,60,43,ATL,DFW,732,16,18,0,NA,0,NA,NA,NA,NA,NA
